Year,Team,Average Age (M),Average Height (M),Average Weight (M),Average Age (F),Average Height (F),Average Weight (F)
1992,China,23.115384615384617,175.6775956284153,71.01058201058201,20.9672131147541,166.92380952380952,60.01904761904762
1992,Denmark,25.625,184.89285714285714,79.89655172413794,23.37735849056604,175.33333333333334,63.148148148148145
1992,Denmark/Sweden,,,,,,
1992,Netherlands,26.084967320261438,186.6953642384106,81.96026490066225,23.868055555555557,173.8273381294964,64.19424460431655
1992,United States,25.747386759581882,181.48415492957747,79.28500292911542,25.041551246537395,168.29971988795518,59.67226890756302
1992,Finland,24.901162790697676,181.3081395348837,76.89825581395348,25.583333333333332,168.43055555555554,58.048611111111114
1992,Norway,24.52,182.45833333333334,79.08928571428571,23.57894736842105,170.7922077922078,63.324675324675326
1992,Romania,23.91959798994975,177.8728813559322,74.70901639344262,20.757763975155278,171.70212765957447,63.691489361702125
1992,Estonia,23.98701298701299,181.7922077922078,77.68831168831169,24.05,166.85,57.8421052631579
1992,France,26.14558472553699,180.16746411483254,75.64832535885168,23.251121076233183,165.96860986547085,56.2017937219731
1992,Taifun,,,,,,
1992,Morocco,24.262295081967213,177.33333333333334,66.57692307692308,23.833333333333332,174.0,65.0
1992,Spain,25.363636363636363,180.29285714285714,75.04727272727273,21.725806451612904,168.2688172043011,58.63529411764706
1992,Egypt,24.363636363636363,179.8695652173913,80.17307692307692,16.0,174.33333333333334,81.5
1992,Iran,25.454545454545453,175.5151515151515,72.97368421052632,,,
1992,Bulgaria,23.467005076142133,175.07647058823528,73.8092485549133,20.718446601941746,166.44565217391303,56.48913043478261
1992,Italy,25.561032863849764,179.71584699453553,76.30958904109589,23.509090909090908,168.8308823529412,57.7734375
1992,Chad,24.2,181.66666666666666,65.0,17.0,160.0,60.0
1992,Azerbaijan,,,,,,
1992,Sudan,26.0,171.75,72.6,,,
1992,Russia,,,,,,
1992,Argentina,24.616071428571427,178.28813559322035,75.68032786885246,22.044444444444444,165.58333333333334,60.5
1992,Cuba,25.258992805755394,178.8846153846154,80.11711711711712,23.649122807017545,173.7872340425532,70.31914893617021
1992,Belarus,,,,,,
1992,Greece,24.55421686746988,180.51063829787233,83.40816326530613,22.05263157894737,168.58333333333334,59.166666666666664
1992,Cameroon,22.0,176.33333333333334,78.5,25.0,165.75,57.125
1992,Turkey,22.73015873015873,174.96666666666667,76.5,24.375,169.0,57.0
1992,Chile,25.291666666666668,173.35294117647058,72.11764705882354,22.333333333333332,170.0,60.0
1992,Mexico,24.784,176.83870967741936,70.43010752688173,21.355555555555554,161.26315789473685,54.473684210526315
1992,Soviet Union,,,,,,
1992,Nicaragua,23.571428571428573,174.66666666666666,60.2,31.0,,
1992,Hungary,25.047619047619047,179.74169741697418,77.96309963099631,21.375,166.02307692307693,56.86923076923077
1992,Nigeria,23.342105263157894,177.57692307692307,75.93103448275862,20.5,166.1,58.9
1992,Algeria,23.3,171.73684210526315,64.3,20.25,158.0,50.5
1992,Kuwait,21.88888888888889,177.1818181818182,77.45833333333333,,,
1992,Bahrain,24.866666666666667,167.92857142857142,72.78571428571429,,,
1992,Pakistan,23.785714285714285,174.73333333333332,69.13333333333334,,,
1992,Iraq,26.25,172.5,79.57142857142857,,,
1992,United Arab Republic,,,,,,
1992,Lebanon,22.73076923076923,170.30769230769232,65.84615384615384,,,
1992,Qatar,20.7,178.92307692307693,75.38461538461539,,,
1992,Malaysia,25.115384615384617,175.6153846153846,66.53846153846153,,,
1992,Germany,25.842315369261478,182.78112449799198,78.56425702811245,22.774294670846395,171.2987421383648,60.899371069182386
1992,Thessalonki-1,,,,,,
1992,Canada,25.656338028169014,180.65811965811966,78.27220630372493,24.184,166.7004048582996,58.97570850202429
1992,Ireland,27.532258064516128,180.08771929824562,73.6896551724138,26.2,166.5,61.125
1992,Australia,24.590733590733592,182.5260663507109,80.63054187192118,22.75,168.9537037037037,60.833333333333336
1992,South Africa,26.645833333333332,179.58333333333334,77.18367346938776,23.822222222222223,168.93333333333334,59.06666666666667
1992,Eritrea,,,,,,
1992,Tanzania,26.0,168.66666666666666,63.111111111111114,,,
1992,Jordan,24.5,187.33333333333334,69.0,20.0,,
1992,Tunisia,25.09090909090909,178.0,68.33333333333333,23.5,162.0,63.0
1992,Libya,25.5,176.0,93.5,,,
1992,Belgium,25.614285714285714,181.768115942029,78.21212121212122,23.325,170.10256410256412,58.64102564102564
1992,Djibouti,25.857142857142858,174.66666666666666,58.166666666666664,,,
1992,Palestine,,,,,,
1992,Comoros,,,,,,
1992,Kazakhstan,,,,,,
1992,Brunei,,,,,,
1992,India,23.810344827586206,173.95238095238096,64.875,27.285714285714285,162.33333333333334,48.333333333333336
1992,Saudi Arabia,23.176470588235293,168.88888888888889,93.0,,,
1992,Syria,24.375,170.75,64.0,18.0,187.0,63.0
1992,Maldives,23.11111111111111,162.6,58.4,17.0,,
1992,Ethiopia,22.066666666666666,170.5,59.4375,20.0,158.66666666666666,48.833333333333336
1992,United Arab Emirates,21.620689655172413,171.3448275862069,62.48275862068966,,,
1992,North Yemen,,,,,,
1992,Indonesia,22.76923076923077,169.94736842105263,65.66666666666667,24.41176470588235,161.8,53.0
1992,Philippines,25.4375,168.8,61.65,19.6,171.0,58.0
1992,Singapore,25.608695652173914,173.6,68.4,15.071428571428571,165.0,56.0
1992,Uzbekistan,,,,,,
1992,Kyrgyzstan,,,,,,
1992,Tajikistan,,,,,,
1992,Unified Team,24.502923976608187,180.9591836734694,79.15848214285714,23.629746835443036,170.3739837398374,61.839506172839506
1992,Japan,24.43620178041543,173.10682492581603,69.80118694362018,21.390532544378697,161.24260355029585,54.03550295857988
1992,Japan-1,24.666666666666668,177.0,73.0,22.25,162.5,54.5
1992,Congo (Brazzaville),24.88888888888889,176.42857142857142,71.71428571428571,19.0,170.0,52.0
1992,Switzerland,25.635922330097088,178.0097087378641,74.16504854368932,24.853658536585368,168.609756097561,59.09756097560975
1992,Brazil,25.844919786096256,184.3049645390071,78.93617021276596,22.887096774193548,171.275,58.55882352941177
1992,West Germany,,,,,,
1992,East Germany,,,,,,
1992,Monaco,25.0,181.5,89.5,26.0,165.0,58.0
1992,Fornebo,,,,,,
1992,Israel,23.97142857142857,180.23076923076923,79.125,21.555555555555557,168.0,55.0
1992,Vesper Boat Club,,,,,,
1992,Uruguay,27.444444444444443,179.3,74.36363636363636,,,
1992,Sweden,25.966542750929367,182.72373540856032,79.48039215686275,25.684684684684683,169.31132075471697,60.693069306930695
1992,United States Virgin Islands,28.8,176.41176470588235,70.3529411764706,27.636363636363637,166.625,60.75
1992,Sri Lanka,25.5,173.42857142857142,63.75,22.375,163.75,55.25
1992,Armenia,,,,,,
1992,Cote d'Ivoire,23.4,182.625,80.125,24.125,166.33333333333334,58.666666666666664
1992,Kenya,27.613636363636363,176.97297297297297,66.52631578947368,22.666666666666668,162.22222222222223,49.111111111111114
1992,Benin,24.0,177.8,72.0,20.0,162.5,62.0
1992,France-1,25.09090909090909,178.72727272727272,81.18181818181819,28.0,168.0,55.0
1992,Ukraine,,,,,,
1992,Great Britain,26.160949868073878,180.15281501340482,76.20698924731182,24.47979797979798,168.44845360824743,60.13989637305699
1992,Ghana,21.08108108108108,177.0,69.36842105263158,25.5,,
1992,Somalia,,,,,,
1992,Latvia,23.96078431372549,181.54901960784315,78.24,23.333333333333332,171.14285714285714,65.78571428571429
1992,Niger,25.0,,,,,
1992,Mali,24.0,186.0,82.0,24.0,,
1992,Afghanistan,,,,,,
1992,Poland,24.320158102766797,181.0,78.43873517786561,23.01923076923077,168.95192307692307,60.23076923076923
1992,Costa Rica,29.055555555555557,181.5,73.0,26.0,173.5,59.666666666666664
1992,Panama,28.0,165.0,59.666666666666664,,,
1992,Georgia,,,,,,
1992,Slovenia,23.586206896551722,179.16981132075472,73.13207547169812,20.761904761904763,170.33333333333334,62.4
1992,Croatia,24.0,189.55555555555554,86.86111111111111,23.571428571428573,159.6,52.4
1992,Russia-2,,,,,,
1992,Russia-1,,,,,,
1992,Guyana,26.0,171.16666666666666,66.0,18.0,178.0,59.0
1992,New Zealand,26.53676470588235,181.5408163265306,77.10112359550561,25.6734693877551,169.03846153846155,59.78947368421053
1992,Portugal,25.91860465116279,176.85882352941175,71.05882352941177,22.20689655172414,164.48275862068965,56.37931034482759
1992,Paraguay,20.142857142857142,180.2,80.33333333333333,17.666666666666668,166.0,57.0
1992,Angola,24.74074074074074,188.1,84.2,20.0,163.0,52.0
1992,Venezuela,26.17391304347826,184.11764705882354,77.75,22.0,171.0,68.0
1992,Colombia,24.20689655172414,175.02380952380952,68.40277777777777,27.666666666666668,168.5,53.5
1992,Bangladesh,23.625,169.57142857142858,63.0,32.0,,
1992,Peru,25.533333333333335,178.22222222222223,80.33333333333333,22.5,165.0,50.0
1992,El Salvador,24.666666666666668,181.5,86.0,15.0,,
1992,Puerto Rico,24.73404255319149,181.0952380952381,77.0923076923077,26.333333333333332,170.0,58.0
1992,France-2,25.0,179.3,78.3,23.0,173.0,54.0
1992,Uganda,22.571428571428573,179.5,67.75,23.0,168.0,51.0
1992,Switzerland-2,26.333333333333332,181.0,84.83333333333333,,,
1992,Switzerland-1,27.5,186.66666666666666,91.33333333333333,,,
1992,Honduras,22.071428571428573,178.4,69.0,22.6875,166.0,51.0
1992,Ecuador,30.428571428571427,164.57142857142858,64.33333333333333,22.125,159.25,48.25
1992,Turkmenistan,,,,,,
1992,Mauritius,20.3,184.75,78.5,19.833333333333332,,
1992,Seychelles,19.944444444444443,179.33333333333334,72.66666666666667,15.0,,
1992,Czechoslovakia,25.25830258302583,181.55506607929516,79.04385964912281,21.830882352941178,171.36521739130436,62.08695652173913
1992,Great Britain-1,28.3,181.5,87.3,26.0,163.5,61.5
1992,Luxembourg,28.75,182.22222222222223,79.11111111111111,44.0,162.0,55.0
1992,Mauritania,25.833333333333332,178.4,69.6,,,
1992,Czech Republic,,,,,,
1992,Saint Kitts and Nevis,,,,,,
1992,New York Athletic Club #2-4,,,,,,
1992,Trinidad and Tobago,25.076923076923077,178.6153846153846,72.76923076923077,,,
1992,Dominican Republic,23.0,157.0,57.333333333333336,20.0,164.0,63.0
1992,Saint Vincent and the Grenadines,21.666666666666668,183.0,71.33333333333333,23.0,169.0,59.0
1992,Mystery,,,,,,
1992,Jamaica,24.838709677419356,180.31034482758622,75.44827586206897,23.916666666666668,171.08333333333334,59.916666666666664
1992,Liberia,,,,,,
1992,Suriname,20.142857142857142,182.66666666666666,72.66666666666667,27.0,159.0,55.0
1992,Nigeria-2,28.0,,,,,
1992,Nepal,26.0,167.0,57.0,,,
1992,Mongolia,24.48780487804878,173.73684210526315,72.04761904761905,24.875,170.4,57.4
1992,Germany-2,25.454545454545453,181.54545454545453,85.81818181818181,18.0,150.0,40.0
1992,Austria,26.098837209302324,181.10897435897436,77.09615384615384,24.328125,169.98275862068965,61.706896551724135
1992,Clementine V,,,,,,
1992,Bylina-2,,,,,,
1992,Palau,,,,,,
1992,Lithuania,25.208333333333332,188.609756097561,86.42857142857143,26.31578947368421,171.1578947368421,63.36842105263158
1992,Togo,24.333333333333332,171.75,71.125,,,
1992,Namibia,24.0,179.14285714285714,70.42857142857143,17.0,,
1992,Netherlands Antilles,28.8,178.66666666666666,83.0,34.0,,
1992,Iceland,26.615384615384617,185.61904761904762,87.23809523809524,22.285714285714285,174.0,63.5
1992,American Samoa,25.666666666666668,,89.5,,,
1992,Samoa,24.0,169.0,77.7,,,
1992,Rwanda,24.0,177.0,69.5,23.333333333333332,156.0,51.0
1992,Dominica,,,,,,
1992,Great Britain-2,29.6,177.6,83.0,27.5,175.5,66.0
1992,Haiti,28.142857142857142,178.33333333333334,78.33333333333333,,,
1992,Stella-2,,,,,,
1992,Malta,28.333333333333332,169.5,68.0,24.4,159.6,50.6
1992,United States-1,26.583333333333332,179.41666666666666,80.75,19.0,158.0,49.0
1992,United States-2,28.416666666666668,183.0,85.54545454545455,24.5,150.0,42.0
1992,Argentina-2,,,,,,
1992,"Large boat, Central Naval Prep School ""Poros""-1",,,,,,
1992,Cyprus,23.958333333333332,183.0909090909091,80.9090909090909,20.833333333333332,174.0,69.0
1992,Guinea,25.22222222222222,176.33333333333334,63.0,23.0,165.0,52.0
1992,Xolotl,,,,,,
1992,Belize,22.647058823529413,177.23529411764707,69.23529411764706,20.0,,
1992,Matrero II,,,,,,
1992,Blue Red,,,,,,
1992,Gteborgs Roddklubb-1,,,,,,
1992,Indonesia-1,26.5,179.0,78.0,21.0,161.0,
1992,Germany-1,28.09090909090909,179.9090909090909,82.27272727272727,20.0,160.0,48.0
1992,South Yemen,,,,,,
1992,South Korea,21.698529411764707,172.8102189781022,70.66666666666667,20.65934065934066,164.84615384615384,57.5
1992,Lucky Girl-1,,,,,,
1992,Mutafo,,,,,,
1992,Sweden-2,27.25,183.25,76.0,,,
1992,Sweden-1,27.75,182.25,75.5,,,
1992,Thailand,23.310344827586206,170.79310344827587,63.51724137931034,21.314285714285713,162.91176470588235,54.8235294117647
1992,Italy-2,25.666666666666668,181.33333333333334,85.55555555555556,19.0,159.0,49.0
1992,Yeoman VII,,,,,,
1992,Yeoman XII,,,,,,
1992,Bermuda,24.238095238095237,184.8,86.4,22.666666666666668,162.25,56.75
1992,Australasia,,,,,,
1992,Union des Socits Franais de Sports Athletiques,,,,,,
1992,Serbia and Montenegro,,,,,,
1992,Sierra Leone,21.5,180.0,75.2,18.2,171.0,63.2
1992,Bissbi,,,,,,
1992,Papua New Guinea,23.25,171.71428571428572,65.4,28.0,155.0,50.0
1992,Greece-3,,,,,,
1992,Yemen,19.625,169.0,60.0,,,
1992,Individual Olympic Athletes,24.38,181.3,77.625,22.807692307692307,169.3846153846154,60.84615384615385
1992,Oman,26.4,171.6,63.4,,,
1992,Fiji,22.85185185185185,180.23809523809524,78.52380952380952,22.555555555555557,174.625,70.375
1992,Vanuatu,20.8,172.5,60.666666666666664,23.0,164.0,57.0
1992,France-3,23.666666666666668,176.33333333333334,67.33333333333333,22.0,162.0,52.0
1992,Martha-27,,,,,,
1992,Martha-1,,,,,,
1992,Moldova,,,,,,
1992,Canada-2,27.0,177.63636363636363,82.27272727272727,22.0,157.0,47.0
1992,Canada-1,26.1,181.8,85.5,21.0,150.0,44.0
1992,Yugoslavia,22.224489795918366,182.13333333333333,79.53333333333333,16.714285714285715,170.0,61.0
1992,Bahamas,24.6,183.0,80.25,24.333333333333332,169.0,59.333333333333336
1992,Guatemala,18.823529411764707,172.0,63.8,17.0,173.0,57.0
1992,Burevestnik,,,,,,
1992,Druzhba,,,,,,
1992,Soviet Union-2,,,,,,
1992,Soviet Union-1,,,,,,
1992,Olen,,,,,,
1992,Serbia,,,,,,
1992,British Virgin Islands,35.0,191.0,77.0,,,
1992,Mozambique,26.666666666666668,178.0,71.0,18.0,165.33333333333334,62.333333333333336
1992,Heatherbell,,,,,,
1992,Central African Republic,24.27777777777778,183.6,72.6,19.0,,
1992,Madagascar,25.5,174.2,59.5,19.555555555555557,167.14285714285714,54.714285714285715
1992,Malaya,,,,,,
1992,Socit Nautique de Bayonne,,,,,,
1992,Bosnia and Herzegovina,25.857142857142858,196.0,126.0,27.5,162.25,50.75
1992,Guam,23.13888888888889,178.8095238095238,70.5,25.444444444444443,177.0,63.0
1992,Brazil-1,,,,,,
1992,Cayman Islands,26.636363636363637,180.11111111111111,76.0,,,
1992,Cupidon Viking,,,,,,
1992,Damoiselle,,,,,,
1992,Slovakia,,,,,,
1992,USFSA,,,,,,
1992,The Cloud,,,,,,
1992,Galerna,,,,,,
1992,Heira II,,,,,,
1992,Nykjbings paa Falster,,,,,,
1992,Barbados,26.3,180.78571428571428,73.92857142857143,24.0,,
1992,Ireland-2,29.5,184.0,86.5,,,
1992,Spain-2,,,,,,
1992,Guinea Bissau,,,,,,
1992,Mohawk Indians-2,,,,,,
1992,Tornado,,,,,,
1992,Elsie,,,,,,
1992,Roma,,,,,,
1992,Tajamar,,,,,,
1992,Spain-1,,,,,,
1992,"Lemzos Thorichton ""Spetsai""-4",,,,,,
1992,Norway-2,,,,,,
1992,Norway-1,,,,,,
1992,Italy-1,28.0,181.22222222222223,82.77777777777777,24.0,162.0,53.0
1992,Puerto Rico-2,27.5,188.0,98.0,,,
1992,Mound City Rowing Club-2,,,,,,
1992,Timor Leste,,,,,,
1992,Amolgavar,,,,,,
1992,Congo (Kinshasa),24.470588235294116,178.55555555555554,69.25,25.0,158.0,49.0
1992,Gabon,24.0,178.0,60.0,23.0,172.0,78.0
1992,Ali-Baba II,,,,,,
1992,May Be VII,,,,,,
1992,East Germany-1,,,,,,
1992,San Marino,25.14814814814815,181.5,78.625,16.0,,
1992,Favorite Hammonia-3,,,,,,
1992,Laos,25.428571428571427,169.85714285714286,60.142857142857146,,,
1992,Botswana,27.666666666666668,176.83333333333334,67.16666666666667,,,
1992,Refugee Olympic Athletes,,,,,,
1992,Frankfurt Club,,,,,,
1992,Lett,,,,,,
1992,GyoshuII,,,,,,
1992,North Korea,22.492957746478872,168.66666666666666,63.52450980392156,19.1,158.75,54.0
1992,South Korea-2,23.25,170.0,63.5,24.0,,
1992,Brazil-2,,,,,,
1992,Solomon Islands,28.0,,70.5,,,
1992,Dolfijn,,,,,,
1992,Senegal,27.87878787878788,184.1875,83.8125,22.0,166.0,61.5
1992,Cape Verde,,,,,,
1992,Tip,,,,,,
1992,Yugoslavia-1,29.5,183.0,81.0,,,
1992,rn-2,,,,,,
1992,Crete,,,,,,
1992,Breslau,,,,,,
1992,Germany-3,24.5,184.5,83.0,,,
1992,Romania-2,35.0,178.0,88.0,21.0,160.0,58.0
1992,Club Nautique de Dieppe-5,,,,,,
1992,Norna,,,,,,
1992,Fram,,,,,,
1992,Magda IX,,,,,,
1992,Soviet Union-3,,,,,,
1992,Equatorial Guinea,23.8,176.0,77.0,17.333333333333332,,
1992,Bolivia,26.3,170.75,65.44444444444444,24.333333333333332,164.66666666666666,50.166666666666664
1992,Saar,,,,,,
1992,Andorra,21.0,170.69230769230768,67.53846153846153,18.0,167.0,63.5
1992,Japan-2,26.166666666666668,175.66666666666666,75.83333333333333,27.0,159.75,49.25
1992,Austria-1,28.333333333333332,187.66666666666666,92.16666666666667,,,
1992,Austria-2,27.833333333333332,185.5,92.16666666666667,,,
1992,Antigua and Barbuda,25.384615384615383,174.9,65.0,25.6,163.66666666666666,59.333333333333336
1992,EA II,,,,,,
1992,Canada-3,22.0,170.0,68.0,17.0,160.0,41.0
1992,Czechoslovakia-3,26.5,183.0,74.0,,,
1992,Linglom,,,,,,
1992,Denmark-2,23.5,180.5,74.5,26.5,,
1992,Mosk II,,,,,,
1992,Latvia-2,27.5,187.5,90.5,,,
1992,Elisabeth X,,,,,,
1992,Sweden-3,,,,,,
1992,Ludwigshafener Ruderverein,,,,,,
1992,Australia-2,,,,,,
1992,Latvia-1,28.166666666666668,186.16666666666666,89.66666666666667,,,
1992,Guyoni,,,,,,
1992,Greece-1,,,,,,
1992,Greece-2,,,,,,
1992,West Germany-2,,,,,,
1992,"La Salle Turnverein, Chicago",,,,,,
1992,Gallant,,,,,,
1992,Zimbabwe,19.5,174.8,65.3,23.5,162.0,55.25
1992,Grenada,21.25,,,20.0,,
1992,Hera-1,,,,,,
1992,Swedish Star,,,,,,
1992,Bulgaria-1,29.0,187.0,99.0,26.5,165.0,58.0
1992,Nautikos Omilos-3,,,,,,
1992,Wolseley-Siddeley-1,,,,,,
1992,Hong Kong,22.941176470588236,179.0,70.39285714285714,20.933333333333334,168.0,60.333333333333336
1992,Ciocca II,,,,,,
1992,Mirtala,,,,,,
1992,Saint Lucia,,,,,,
1992,Carabinier-5,,,,,,
1992,Pettit-Poucet-6,,,,,,
1992,Carabinier-15,,,,,,
1992,Federated States of Micronesia,,,,,,
1992,Myanmar,26.0,160.0,48.0,27.25,164.0,47.333333333333336
1992,Hirondelle,,,,,,
1992,Kerstin-1,,,,,,
1992,Evita VI,,,,,,
1992,Ukraine-2,,,,,,
1992,Russia-3,,,,,,
1992,Malawi,23.333333333333332,169.66666666666666,60.0,16.0,,
1992,Belarus-1,,,,,,
1992,United States-3,27.0,179.33333333333334,68.66666666666667,21.0,152.0,44.0
1992,Bronia,,,,,,
1992,Zambia,23.5,169.71428571428572,64.42857142857143,21.0,,
1992,Denmark-1,26.5,180.0,78.5,22.0,175.0,
1992,Bluebottle,,,,,,
1992,West Germany-1,,,,,,
1992,Rhodesia,,,,,,
1992,East Germany-2,,,,,,
1992,Snap,,,,,,
1992,Chinese Taipei-1,,,,,,
1992,Sao Tome and Principe,,,,,,
1992,Toronto Argonauts,,,,,,
1992,England-1,,,,,,
1992,Hungaria Evezos Egylet,,,,,,
1992,Poland-1,,,,25.5,168.0,63.0
1992,Macedonia,,,,,,
1992,Bohemia,,,,,,
1992,Argonaut Rowing Club,,,,,,
1992,"Life boat naval ship ""Spetsai""-1",,,,,,
1992,Australia-1,,,,,,
1992,Tonga,24.0,179.75,81.2,,,
1992,Nigeria-1,24.5,182.0,70.0,,,
1992,Fortuna,,,,,,
1992,Starlight III,,,,,,
1992,Liechtenstein,23.0,179.16666666666666,78.44444444444444,21.833333333333332,164.8,54.6
1992,Pan,,,,,,
1992,Montenegro,,,,,,
1992,Leander Club-2,,,,,,
1992,"Lemzos Thorichton ""Psara""-3",,,,,,
1992,London City Police-1,,,,,,
1992,Great Britain-3,,,,,,
1992,Sabre,,,,,,
1992,Firebird II,,,,,,
1992,Berliner Ruderverein von 1876-2,,,,,,
1992,Christian Brothers' College-1,,,,,,
1992,Czechoslovakia-1,29.25,178.75,81.25,,,
1992,Czechoslovakia-2,25.25,177.0,72.5,,,
1992,"Passaic Turnverein, Passaic",,,,,,
1992,Primorka,,,,,,
1992,Gambia,23.625,171.0,62.0,,,
1992,Racing Club de France,,,,,,
1992,Grifo III,,,,,,
1992,Grifo IV,,,,,,
1992,Bingo,,,,,,
1992,Damoiselle IV,,,,,,
1992,Crabe II-12,,,,,,
1992,Nina Claire-30,,,,,,
1992,Crabe II-1,,,,,,
1992,Crabe II-4,,,,,,
1992,Nina Claire-2,,,,,,
1992,Qu'Importe,,,,,,
1992,Konstanz,,,,,,
1992,Suzy-2,,,,,,
1992,Mouchette-2,,,,,,
1992,Dansk Idrts Forbund,,,,,,
1992,Marmara,,,,,,
1992,Moseley Wanderers,,,,,,
1992,Chicago Athletic Association-2,,,,,,
1992,Devon and Somerset Wanderers,,,,,,
1992,Unified Team-2,27.4,180.44444444444446,84.11111111111111,24.5,164.25,56.0
1992,Mistral Hojris,,,,,,
1992,Cook Islands,22.5,172.5,86.5,,,
1992,Mauritius-2,,,,,,
1992,Albania,25.285714285714285,,81.33333333333333,25.5,163.0,57.0
1992,Romania-1,28.5,,,20.5,160.0,55.0
1992,Pampero,,,,,,
1992,Israel-2,,,,,,
1992,Symphony,,,,,,
1992,Sjhxa,,,,,,
1992,Faneca,,,,,,
1992,Ciocca III,,,,,,
1992,"Marinai della nave da guerra ""Varese""",,,,,,
1992,Lalage,,,,,,
1992,Gallia II,,,,,,
1992,Dinah V,,,,,,
1992,Czech Republic-2,,,,,,
1992,Nora,,,,,,
1992,Monica,,,,,,
1992,Kullan,,,,,,
1992,Shoveller,,,,,,
1992,Amateur Athletic Association,,,,,,
1992,Circus,,,,,,
1992,Aletta,,,,,,
1992,Widgeon,,,,,,
1992,Inca,,,,,,
1992,Czech Republic-1,,,,,,
1992,Relampago,,,,,,
1992,Foxhunters Hurlingham,,,,,,
1992,Thames Rowing Club,,,,,,
1992,"Davenport Turngemeinde, Davenport",,,,,,
1992,"Norwegier Turnverein, Brooklyn",,,,,,
1992,Erna Signe,,,,,,
1992,Sirene,,,,,,
1992,Socit Nautique de Bayonne-2,,,,,,
1992,Socit Nautique de Bayonne-1,,,,,,
1992,Anitra,,,,,,
1992,Snude,,,,,,
1992,White Lady,,,,,,
1992,Web II,,,,,,
1992,Web III,,,,,,
1992,Italy-3,,,,,,
1992,Pistoja/Firenze,,,,,,
1992,West Indies Federation,,,,,,
1992,Posillipo III,,,,,,
1992,Tritons Lillois-2,,,,,,
1992,"Turnverein Vorwrts, Cleveland",,,,,,
1992,Club Nautique de Franais-1,,,,,,
1992,Monaco-1,27.5,182.0,94.0,,,
1992,Boreas-2,,,,,,
1992,Peri,,,,,,
1992,"New York Turnverein, New York",,,,,,
1992,Tichiboo,,,,,,
1992,Siames-Cat,,,,,,
1992,Swaziland,22.076923076923077,176.8,62.5,,,
1992,India-1,,,,,,
1992,Italia,,,,,,
1992,Ausonia,,,,,,
1992,Angelita,,,,,,
1992,Burkina Faso,25.5,189.66666666666666,82.33333333333333,,,
1992,Nortazo,,,,,,
1992,Tom Kyle,,,,,,
1992,Tilly,,,,,,
1992,Esterel-1,,,,,,
1992,North Borneo,,,,,,
1992,Wiking,,,,,,
1992,Buraddoo,,,,,,
1992,Heroine,,,,,,
1992,Burundi,,,,,,
1992,Chok,,,,,,
1992,Atlanta,,,,,,
1992,Germania II,,,,,,
1992,Wannsee,,,,,,
1992,Polyteknisk Roklub-1,,,,,,
1992,Aruba,27.0,174.33333333333334,71.0,32.0,162.0,56.0
1992,Buscape II,,,,,,
1992,Nina,,,,,,
1992,Norway-3,,,,,,
1992,Kristiania Roklub-1,,,,,,
1992,Kristiania Roklub,,,,,,
1992,Ormsund Roklub-2,,,,,,
1992,Chuckles,,,,,,
1992,South Africa-2,,,,,,
1992,Chinese Taipei,25.08108108108108,177.0,77.61764705882354,23.5,169.3,58.0
1992,Winnipeg Shamrocks-1,,,,,,
1992,Olle,,,,,,
1992,United States-10,,,,,,
1992,Camelia,,,,,,
1992,Aschenbrodel,,,,,,
1992,Whitini Star,,,,,,
1992,Puerto Rico-1,30.5,196.0,96.0,,,
1992,Bera,,,,,,
1992,Netherlands-2,,,,,,
1992,Slaghoken,,,,,,
1992,Slaghoken II,,,,,,
1992,Great Britain/Germany,,,,,,
1992,Nikh,,,,,,
1992,Swift,,,,,,
1992,Andorinha,,,,,,
1992,Unified Team-1,26.3,182.0,86.6,24.75,162.25,53.0
1992,Cupidon III,,,,,,
1992,Athens-2,,,,,,
1992,Bulgaria-2,27.0,181.0,80.0,19.5,159.0,55.0
1992,Marga-2,,,,,,
1992,Serendipity,,,,,,
1992,L'Aile VI,,,,,,
1992,Cercle de l'Aviron Roubaix-4,,,,,,
1992,Caprice,,,,,,
1992,"New College, Oxford-2",,,,,,
1992,Compigne Polo Club,,,,,,
1992,Vision,,,,,,
1992,Cambridge University Boat Club-2,,,,,,
1992,Trickson VI,,,,,,
1992,St. Rose-2,,,,,,
1992,Calcinhas,,,,,,
1992,Gteborgs Roddfrening-2,,,,,,
1992,Minerva Amsterdam,,,,,,
1992,Chamukina,,,,,,
1992,Nausikaa 4,,,,,,
1992,New York Athletic Club-1,,,,,,
1992,Arcturus,,,,,,
1992,Belgium-1,,,,,,
1992,St. Louis Southwest Turnverein #1-2,,,,,,
1992,Nauru,,,,,,
1992,Jo,,,,,,
1992,Lucky Star,,,,,,
1992,Namoussa,,,,,,
1992,Briar,,,,,,
1992,Panhellenios Gymnastikos Syllogos-1,,,,,,
1992,Netherlands-1,,,,,,
1992,Gabbiano,,,,,,
1992,Gran Gesto,,,,,,
1992,Ceres II,,,,,,
1992,Covunco III,,,,,,
1992,Chicago Archers,,,,,,
1992,Royal Club Nautique de Gand,,,,,,
1992,Roddklubben af 1912-1,,,,,,
1992,Roddklubben af 1912-2,,,,,,
1992,Bucintoro Venezia-1,,,,,,
1992,Bucintoro Venezia,,,,,,
1992,Edelweiss II-1,,,,,,
1992,Bamba,,,,,,
1992,Rush IV,,,,,,
1992,Boston Archers,,,,,,
1992,Ali-Baba IV,,,,,,
1992,Ali-Baba VI,,,,,,
1992,Ali-Baba IX,,,,,,
1992,Upton Park FC,,,,,,
